Scheme_Code,ISIN_Div,ISIN_Growth,Scheme_Name,NAV,Date,AMC,Category,Estimated_AUM_Cr
152797,INF247L01DH4,INF247L01DI2,Motilal Oswal Business Cycle Fund - Direct Plan- IDCW,13.2973,2025-11-04,Motilal Oswal,Other,381.4477057902953
152794,INF247L01DD3,-,Motilal Oswal Business Cycle Fund-Regular Plan-Growth,13.0591,2025-11-04,Motilal Oswal,Equity,1172.055910793814
152795,INF247L01DE1,INF247L01DF8,Motilal Oswal Business Cycle Fund-Regular Plan-IDCW,13.0592,2025-11-04,Motilal Oswal,Other,459.52334851646896
153913,INF247L01GA2,-,Motilal Oswal Consumption Fund-Direct-Growth,10.0774,2025-11-04,Motilal Oswal,Equity,975.2250039823975
118838,INF769K01BM3,INF769K01BN1,Mirae Asset Great Consumer Fund Direct IDCW,69.102,2025-11-04,Mirae Asset,Other,888.5473782256579
114931,INF769K01135,-,Mirae Asset Great Consumer Fund - Regular Plan - Growth option,96.161,2025-11-04,Mirae Asset,Equity,2478.439389077262
118837,INF769K01BL5,-,Mirae Asset Great Consumer Fund - Direct Plan - Growth,115.088,2025-11-04,Mirae Asset,Equity,2985.085432408061
148622,INF769K01GT7,INF769K01GV3,Mirae Asset Banking and Financial Services Fund Regular IDCW,21.426,2025-11-04,Mirae Asset,Other,555.6306078380122
148621,INF769K01GU5,-,Mirae Asset Banking and Financial Services Fund Regular Growth,21.399,2025-11-04,Mirae Asset,Equity,1743.6369319185355
148623,INF769K01GX9,-,Mirae Asset Banking and Financial Services Fund Direct Growth,23.106,2025-11-04,Mirae Asset,Equity,2652.907547037928
148624,INF769K01GW1,INF769K01GY7,Mirae Asset Banking and Financial Services Fund Direct  IDCW,23.011,2025-11-04,Mirae Asset,Other,627.7297572798429
153673,INF174V01CN9,INF174V01CM1,Mahindra Manulife Banking & Financial Services Fund - Regular - IDCW,10.4316,2025-11-04,Mahindra Manulife,Other,336.8708254716663
153675,INF174V01CL3,-,Mahindra Manulife Banking & Financial Services Fund - Regular - Growth,10.4316,2025-11-04,Mahindra Manulife,Equity,993.5774390396494
153672,INF174V01CQ2,INF174V01CP4,Mahindra Manulife Banking & Financial Services Fund - Direct - IDCW,10.4887,2025-11-04,Mahindra Manulife,Other,313.960420446237
153674,INF174V01CO7,-,Mahindra Manulife Banking & Financial Services Fund - Direct - Growth,10.4887,2025-11-04,Mahindra Manulife,Equity,1201.520176959282
152669,INF174V01CA6,INF174V01CB4,Mahindra Manulife Manufacturing Fund - Regular Plan - IDCW,10.0419,2025-11-04,Mahindra Manulife,Other,258.90219563825633
152671,INF174V01BZ5,-,Mahindra Manulife Manufacturing Fund - Regular Plan - Growth,10.0419,2025-11-04,Mahindra Manulife,Equity,1056.7011745573288
152670,INF174V01CD0,INF174V01CE8,Mahindra Manulife Manufacturing Fund - Direct Plan - IDCW,10.2638,2025-11-04,Mahindra Manulife,Other,387.8593497318875
152672,INF174V01CC2,-,Mahindra Manulife Manufacturing Fund - Direct Plan - Growth,10.2638,2025-11-04,Mahindra Manulife,Equity,1038.037496846258
145355,INF174V01630,-,Mahindra Manulife Consumption Fund- Regular Plan - Growth,23.3282,2025-11-04,Mahindra Manulife,Equity,2706.4205850005083
145358,INF174V01655,INF174V01648,Mahindra Manulife Consumption Fund - Regular Plan - IDCW,17.5851,2025-11-04,Mahindra Manulife,Other,460.20718773941593
153914,INF247L01GB0,INF247L01GC8,Motilal Oswal Consumption Fund-Direct-IDCW,10.0774,2025-11-04,Motilal Oswal,Other,310.83068174973283
153915,INF247L01GE4,INF247L01GF1,Motilal Oswal Consumption Fund-Regular-IDCW,10.0723,2025-11-04,Motilal Oswal,Other,290.29799482471094
118588,INF204K01D22,-,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Bonus Option,710.5647,2025-11-04,Nippon India,Equity,3276.9851579768756
153749,INF247L01FS6,-,Motilal Oswal Special Opportunities Fund - Direct - Growth,10.7885,2025-11-04,Motilal Oswal,Equity,1270.5819663888947
152692,INF247L01CP9,-,Motilal Oswal Quant Fund - Regular - Growth,9.9168,2025-11-04,Motilal Oswal,Equity,883.9934420086425
152693,INF247L01CQ7,INF247L01CR5,Motilal Oswal Quant Fund - Regular - IDCW,9.1429,2025-11-04,Motilal Oswal,Other,309.44971142421514
153558,INF247L01FE6,-,Motilal Oswal Services Fund - Direct Plan - Growth,10.9252,2025-11-04,Motilal Oswal,Equity,948.6646972680664
153563,INF247L01FI7,INF247L01FF3,Motilal Oswal Services Fund - Direct Plan - IDCW,10.9252,2025-11-04,Motilal Oswal,Other,357.3956831107842
153561,INF247L01FG1,-,Motilal Oswal Services Fund - Regular Plan - Growth,10.9199,2025-11-04,Motilal Oswal,Equity,1062.8790082518206
153562,INF247L01FJ5,INF247L01FH9,Motilal Oswal Services Fund - Regular Plan - IDCW,10.9199,2025-11-04,Motilal Oswal,Other,413.85181913326164
153750,INF247L01FT4,INF247L01FU2,Motilal Oswal Special Opportunities Fund - Direct- IDCW,10.7885,2025-11-04,Motilal Oswal,Other,358.86662551806654
152964,INF247L01DN2,-,Motilal Oswal Digital India Fund - Direct Plan - Growth,10.4988,2025-11-04,Motilal Oswal,Equity,974.4345063409194
153752,INF247L01FW8,INF247L01FX6,Motilal Oswal Special Opportunities Fund-Regular Plan- IDCW,10.7861,2025-11-04,Motilal Oswal,Other,290.780799328989
153751,INF247L01FV0,-,Motilal Oswal Special Opportunities Fund-Regular Plan-Growth,10.7861,2025-11-04,Motilal Oswal,Equity,916.6236331205007
153276,INF204KC1EH1,-,Nippon India Active Momentum Fund - Regular Plan- Growth Option,11.9466,2025-11-04,Nippon India,Equity,1050.2013194991773
153277,INF204KC1EL3,INF204KC1EM1,Nippon India Active Momentum Fund- Direct Plan IDCW Option,12.0262,2025-11-04,Nippon India,Other,345.20263981459544
153278,INF204KC1EI9,INF204KC1EJ7,Nippon India Active Momentum Fund- Regular Plan- IDCW Option,11.9466,2025-11-04,Nippon India,Other,434.26984462200744
153274,INF204KC1EK5,-,Nippon India Active Momentum Fund-Direct Plan - Growth Option,12.0262,2025-11-04,Nippon India,Equity,1216.7802283218211
152695,INF247L01CT1,INF247L01CU9,Motilal Oswal Quant Fund - Direct - IDCW,9.8732,2025-11-04,Motilal Oswal,Other,317.7013734957897
152694,INF247L01CS3,-,Motilal Oswal Quant Fund - Direct - Growth,10.4991,2025-11-04,Motilal Oswal,Equity,877.1045144408771
152763,INF247L01CX3,-,Motilal Owsal Manufacturing Fund - Regular Plan - Growth,11.5727,2025-11-04,Motilal Oswal,Equity,1307.5500001669027
152761,INF247L01CY1,INF247L01CZ8,Motilal Oswal Manufacturing Fund - Regular Plan - IDCW,11.5725,2025-11-04,Motilal Oswal,Other,401.81101320789895
152760,INF247L01DA9,-,Motilal Oswal Manufacturing Fund - Direct Plan- Growth,11.7826,2025-11-04,Motilal Oswal,Equity,962.4061325709434
152762,INF247L01DB7,INF247L01DC5,Motilal Oswal Manufacturing Fund - Direct Plan - IDCW,11.782,2025-11-04,Motilal Oswal,Other,406.83457519982954
153257,INF247L01EN0,INF247L01EO8,Motilal Oswal Innovation Opportunities Fund- Regular Plan- IDCW,13.1595,2025-11-04,Motilal Oswal,Other,426.82935398452935
153256,INF247L01EM2,-,Motilal Oswal Innovation Opportunities Fund- Regular Plan- Growth,13.1593,2025-11-04,Motilal Oswal,Equity,1082.1627550693845
153259,INF247L01EK6,INF247L01EL4,Motilal Oswal Innovation Opportunities Fund - Direct Plan- IDCW,13.2845,2025-11-04,Motilal Oswal,Other,416.444212573582
153258,INF247L01EJ8,-,Motilal Oswal Innovation Opportunities Fund - Direct Plan- Growth,13.2854,2025-11-04,Motilal Oswal,Equity,1304.0201752524945
153485,INF247L01FA4,INF247L01FB2,Motilal Oswal Infrastructure Fund-Regular-IDCW,12.4897,2025-11-04,Motilal Oswal,Other,344.9386618329624
153482,INF247L01EZ4,-,Motilal Oswal Infrastructure Fund-Regular-Growth,12.4897,2025-11-04,Motilal Oswal,Equity,1453.3714117887644
153483,INF247L01EX9,INF247L01EY7,Motilal Oswal Infrastructure Fund-Direct-IDCW,12.4963,2025-11-04,Motilal Oswal,Other,454.1498479761385
153484,INF247L01EW1,-,Motilal Oswal Infrastructure Fund-Direct-Growth,12.4963,2025-11-04,Motilal Oswal,Equity,1317.5588307192572
152966,INF247L01DQ5,-,Motilal Oswal Digital India Fund - Regular Plan- Growth,10.3418,2025-11-04,Motilal Oswal,Equity,1005.9413990620302
152967,INF247L01DR3,INF247L01DS1,Motilal Oswal Digital India Fund - Regular Plan - IDCW,10.3418,2025-11-04,Motilal Oswal,Other,318.0591132989604
152965,INF247L01DO0,INF247L01DP7,Motilal Oswal Digital India Fund - Direct Plan- IDCW,10.4984,2025-11-04,Motilal Oswal,Other,354.89928155557965
152339,INF966L01DO5,INF966L01DP2,quant Consumption Fund - IDCW Option - Direct Plan,10.2061,2025-11-04,quant,Other,331.2820613828383
148564,INF966L01AD4,-,quant ESG Integration Strategy Fund - Growth Option - Direct Plan,35.6924,2025-11-04,quant,Equity,2474.727727058263
149070,INF277KA1208,-,Tata Business Cycle Fund-Regular Plan-IDCW Payout,19.1943,2025-11-04,Tata,Other,614.9721238060412
100643,INF200K01420,INF200K01438,SBI Technology Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),133.8087,2025-11-04,SBI,Debt,1796.0983150290172
153151,INF200KB1514,INF200KB1522,SBI Quant Fund- Direct Plan- Income Distribution cum Capital Withdrawal Option (IDCW),9.8897,2025-11-04,SBI,Debt,393.4783804155133
153153,INF200KB1472,-,SBI Quant Fund- Regular Plan- Growth,9.7898,2025-11-04,SBI,Equity,793.5574086818624
153152,INF200KB1480,INF200KB1498,SBI Quant Fund- Regular Plan- Income Distribution Cum Capital Withdrawal Option (IDCW),9.7898,2025-11-04,SBI,Debt,445.80451190144527
120578,INF200K01RV6,-,SBI TECHNOLOGY OPPORTUNITIES FUND - DIRECT PLAN - GROWTH,253.8436,2025-11-04,SBI,Equity,2641.6365385631693
119731,INF200K01RT0,INF200K01RU8,SBI Technology Opportunities Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),180.2963,2025-11-04,SBI,Debt,1445.5173343283448
120577,INF200K01VS4,-,SBI TECHNOLOGY OPPORTUNITIES FUND - REGULAR PLAN - GROWTH,222.2046,2025-11-04,SBI,Equity,2597.647624118755
153076,INF680P01455,-,Shriram Multi Sector Rotation Fund - Direct Plan Growth Option,8.158,2025-11-04,Shriram,Equity,750.9587319045992
119595,INF903J01NH5,-,Sundaram Consumption Fund (Formerly Known as Sundaram Rural and Consumption Fund Direct Plan - Growth),110.995,2025-11-04,Sundaram,Equity,3308.101806826362
153077,INF680P01463,-,Shriram Multi Sector Rotation Fund - Regular Plan Growth Option,8.0305,2025-11-04,Shriram,Equity,799.2334257397255
152677,INF903JA1LQ6,-,Sundaram Business Cycle Fund Direct Plan Growth,11.3784,2025-11-04,Sundaram,Equity,991.0664419710886
152676,INF903JA1LR4,-,Sundaram Business Cycle Fund Direct Plan IDCW Payout,11.3784,2025-11-04,Sundaram,Other,417.56392168702155
152673,-,INF903JA1LS2,Sundaram Business Cycle Fund Direct Plan IDCW Reinvestment,11.3784,2025-11-04,Sundaram,Other,417.8180988866651
152678,INF903JA1LN3,-,Sundaram Business Cycle Fund Regular Plan Growth,11.1331,2025-11-04,Sundaram,Equity,1262.4723967691227
152674,INF903JA1LO1,-,Sundaram Business Cycle Fund Regular Plan IDCW Payout,11.1331,2025-11-04,Sundaram,Other,317.83908123383816
153154,INF200KB1506,-,SBI Quant Fund- Direct Plan- Growth,9.8898,2025-11-04,SBI,Equity,957.6561292852276
113099,INF200K01BC0,-,SBI PSU Fund - REGULAR PLAN -Growth,33.7012,2025-11-04,SBI,Equity,3581.9875873690503
112923,INF200K01BD8,INF200K01BE6,SBI PSU Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),33.6973,2025-11-04,SBI,Debt,1312.5049409742426
119733,INF200K01UW8,INF200K01UX6,SBI PSU Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),37.1652,2025-11-04,SBI,Debt,1058.6118576388117
119732,INF200K01UY4,-,SBI PSU Fund - DIRECT PLAN - GROWTH,37.2196,2025-11-04,SBI,Equity,2478.2455095125906
103034,INF200K01271,-,SBI MNC FUND - REGULAR PLAN -GROWTH,357.0077,2025-11-04,SBI,Equity,2956.7176521747992
103114,INF200K01255,INF200K01263,SBI MNC Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),109.063,2025-11-04,SBI,Debt,1861.9009317513985
119711,INF200K01SN1,-,SBI MNC FUND - DIRECT PLAN -GROWTH,394.1106,2025-11-04,SBI,Equity,3046.442157543257
119710,INF200K01SL5,INF200K01SM3,SBI MNC Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),140.6837,2025-11-04,SBI,Debt,1598.6000051419458
152775,INF200KB1308,INF200KB1316,SBI Innovative Opportunities Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option,9.8839,2025-11-04,SBI,Debt,336.8757919930609
152774,INF200KB1290,-,SBI Innovative Opportunities Fund - Regular Plan - Growth,9.8835,2025-11-04,SBI,Equity,1037.2960923741998
152777,INF200KB1332,INF200KB1340,SBI Innovative Opportunities Fund - Direct Plan - Income Distribution Cum Capital Withdrawal Option,10.0227,2025-11-04,SBI,Debt,451.5365056960361
152776,INF200KB1324,-,SBI Innovative Opportunities Fund - Direct Plan - Growth,10.0226,2025-11-04,SBI,Equity,942.4761194553233
106095,INF200K01CU0,INF200K01CV8,SBI Infrastructure Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),44.1572,2025-11-04,SBI,Debt,1722.149786580204
119695,INF200K01RQ6,INF200K01RR4,SBI Infrastructure Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),47.5602,2025-11-04,SBI,Debt,1897.2650584965195
106096,INF200K01CT2,-,SBI INFRASTRUCTURE FUND -  REGULAR PLAN - GROWTH,49.6381,2025-11-04,SBI,Equity,2644.5197509532272
119700,INF200K01RS2,-,SBI INFRASTRUCTURE FUND -  DIRECT PLAN - GROWTH,53.7395,2025-11-04,SBI,Equity,3027.9955574336896
152675,-,INF903JA1LP8,Sundaram Business Cycle Fund Regular Plan IDCW Reinvestment,11.1331,2025-11-04,Sundaram,Other,324.70209818876253
103743,INF903J01546,INF903J01553,Sundaram Consumption Fund (Formerly Known as Sundaram Rural and Consumption Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),30.666,2025-11-04,Sundaram,Debt,1203.4168594234368
100644,INF200K01453,INF200K01461,SBI Healthcare Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),274.7988,2025-11-04,SBI,Debt,1649.6597541639408
135790,INF277K01Y94,-,TATA Banking & Financial Services Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option,40.9272,2025-11-04,Tata,Debt,1515.0762310644036
144837,INF903JA1FC8,-,Sundaram Services Fund Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),27.0295,2025-11-04,Sundaram,Debt,1062.6324162970095
144838,INF903JA1EX7,-,Sundaram Services Fund Regular Plan - Growth,36.2594,2025-11-04,Sundaram,Equity,2875.164567194946
144839,INF903JA1EY5,-,Sundaram Services Fund Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),24.8595,2025-11-04,Sundaram,Debt,1018.2514313594785
144834,INF903JA1EZ2,-,Sundaram Services Fund Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),24.8595,2025-11-04,Sundaram,Debt,884.7960815007348
135789,INF277K01Z28,-,TATA Banking & Financial Services Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option,52.0486,2025-11-04,Tata,Debt,1381.0910866146228
135792,-,INF277K01Z36,TATA Banking & Financial Services Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option,52.0486,2025-11-04,Tata,Debt,1725.3754356280335
135791,-,INF277K01Z02,TATA Banking & Financial Services Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option,40.9272,2025-11-04,Tata,Debt,1606.328141798985
119594,INF903J01NF9,INF903J01NG7,Sundaram Consumption Fund (Formerly Known asSundaram Rural and Consumption Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),34.2713,2025-11-04,Sundaram,Debt,1115.6362091969343
135793,INF277K01Z10,-,Tata Banking And Financial Services Fund-Direct Plan-Growth,52.0486,2025-11-04,Tata,Equity,3428.6151083985037
135794,INF277K01Y86,-,Tata Banking And Financial Services Fund-Regular Plan-Growth,44.4978,2025-11-04,Tata,Equity,3487.3719057189196
149071,INF277KA1166,-,Tata Business Cycle Fund-Direct Plan-Growth,20.5505,2025-11-04,Tata,Equity,1848.4323929759094
149066,INF277KA1174,-,Tata Business Cycle Fund-Direct Plan-IDCW Payout,20.5505,2025-11-04,Tata,Other,781.858539742687
149067,-,INF277KA1182,Tata Business Cycle Fund-Direct Plan-IDCW Reinvestment,20.5505,2025-11-04,Tata,Other,560.9926406218618
149068,INF277KA1190,-,Tata Business Cycle Fund-Regular Plan-Growth,19.1943,2025-11-04,Tata,Equity,1669.663864529792
144836,INF903JA1FB0,-,Sundaram Services Fund Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),27.0295,2025-11-04,Sundaram,Debt,829.5565861727825
144835,INF903JA1FA2,-,Sundaram Services Fund Direct Plan - Growth,39.3816,2025-11-04,Sundaram,Equity,3472.7876520094446
153668,-,INF903JA1LW4,Sundaram Multi-Factor Fund - Regular - IDCW Reinvestment,10.3294,2025-11-04,Sundaram,Other,349.62341245368833
153671,INF903JA1LX2,-,Sundaram Multi-Factor Fund - Regular - IDCW Payout,10.3294,2025-11-04,Sundaram,Other,283.4751741277732
153667,INF903JA1LY0,-,Sundaram Multi-Factor Fund - Regular - Growth,10.3294,2025-11-04,Sundaram,Equity,995.7695645137053
153666,-,INF903JA1LT0,Sundaram Multi-Factor Fund - Direct - IDCW Reinvestment,10.3803,2025-11-04,Sundaram,Other,346.1845760646787
153670,INF903JA1LU8,-,Sundaram Multi-Factor Fund - Direct - IDCW Payout,10.3803,2025-11-04,Sundaram,Other,275.78621024989417
153669,INF903JA1LV6,-,Sundaram Multi-Factor Fund - Direct - Growth,10.3803,2025-11-04,Sundaram,Equity,1181.9605607786957
129210,INF903J01F76,INF903J01F84,Sundaram Infrastructure Advantage Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),56.2346,2025-11-04,Sundaram,Debt,1794.3062626825824
129213,INF903J01F68,-,Sundaram Infrastructure Advantage Fund Regular Plan - Growth,98.1936,2025-11-04,Sundaram,Equity,3006.2481282919657
129211,INF903J01G00,INF903J01G18,Sundaram Infrastructure Advantage Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),60.5073,2025-11-04,Sundaram,Debt,1898.961033765869
129212,INF903J01F92,-,Sundaram Infrastructure Advantage Fund Direct Plan - Growth,105.0891,2025-11-04,Sundaram,Equity,2901.31317513012
109058,INF903J01603,INF903J01611,Sundaram Financial Services Opportunities Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),33.1644,2025-11-04,Sundaram,Debt,1390.5854502805516
109059,INF903J01629,-,Sundaram Financial Services Opportunities Fund Regular Plan - Growth,106.9779,2025-11-04,Sundaram,Equity,3201.503998564353
119596,INF903J01MZ9,INF903J01NA0,Sundaram Financial Services Opportunities Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),38.1928,2025-11-04,Sundaram,Debt,1413.8996821657415
119597,INF903J01NB8,-,Sundaram Financial Services Opportunities Fund Direct Plan - Growth,121.1877,2025-11-04,Sundaram,Equity,2599.1458743549424
102142,INF903J01561,-,Sundaram Consumption Fund(Formerly Known as Sundaram Rural and Consumption Fund Regular Plan - Growth),100.9926,2025-11-04,Sundaram,Equity,3458.3133099655724
102823,INF200K01446,-,SBI HEALTHCARE OPPORTUNITIES FUND - REGULAR PLAN -GROWTH,436.2253,2025-11-04,SBI,Equity,2912.987625504738
119783,INF200K01UP2,-,SBI HEALTHCARE OPPORTUNITIES FUND - DIRECT PLAN -GROWTH,501.0453,2025-11-04,SBI,Equity,2594.6800869389754
148560,INF966L01AB8,-,quant ESG Integration Strategy Fund - Growth Option - Regular Plan,33.0357,2025-11-04,quant,Equity,2415.129023970911
148923,INF966L01AH5,-,quant Quantamental Fund - Growth Option - Regular Plan,22.9894,2025-11-04,quant,Equity,2324.676458377176
152191,INF966L01CX8,INF966L01CY6,quant Momentum Fund - IDCW Option - Regular Plan,13.9642,2025-11-04,quant,Other,450.0560455020902
152415,INF966L01DT4,-,quant PSU Fund - Growth Option - Direct Plan,10.7601,2025-11-04,quant,Equity,1155.8949301927528
152413,INF966L01DQ0,-,quant PSU Fund - Growth Option - Regular Plan,10.5007,2025-11-04,quant,Equity,1198.922845731601
152416,INF966L01DU2,INF966L01DV0,quant PSU Fund - IDCW Option - Direct Plan,10.7667,2025-11-04,quant,Other,285.49509448240445
152414,INF966L01DR8,INF966L01DS6,quant PSU Fund - IDCW Option - Regular Plan,10.5002,2025-11-04,quant,Other,365.7420050577025
